,Unnamed: 0,Filename,Rsh_scaff,Voc (V),Isc (mA),Jsc(mA/cm2),Imax (mA),Vmax (V),Pmax (mW/cm2),FF (%),FF_est (%),PCE (%),Rseries (ohm),Rshunt (ohm),CellArea (cm2),ScanRate (mV/s),ActualScanRate (mV/s),CellNo,CellRow,CellColumn,Condition,meas_time,measurement
335,335,43-Rep_2-2023_10_10-12_10_18-rev-8,18752.59561423062,0.8705698192443531,1.0122069594680971,11.246743994089968,1.29226,0.615143,0.7949246931799999,90.20966330674668,70.65981227490043,8.832496590888889,135.41504851579043,-1651.430755434113,0.09,60.0,-54.08393804499522,43,E,8,11,2023-10-10 12:10:18,6
336,336,44-Rep_2-2023_10_10-12_11_13-rev-9,45799.73680266735,0.8418390541613777,1.7153642289461872,19.059602543846527,1.45912,0.578796,0.84453281952,58.48319796950279,58.48319796950279,9.383697994666669,109.1999006083801,10322.488794386954,0.09,60.0,-54.08346686989877,44,E,9,12,2023-10-10 12:11:13,6
337,337,45-Rep_2-2023_10_10-12_12_08-rev-7,16409.06855105204,0.8251904820231356,1.6210689687608777,18.011877430676417,1.33336,0.506063,0.67476416168,50.44246550340413,50.44246550340413,7.497379574222222,136.72345500970505,-7390.403398904104,0.09,60.0,-54.08374792093118,45,F,1,12,2023-10-10 12:12:08,6
338,338,46-Rep_2-2023_10_10-12_13_03-rev-7,10088.125798485602,0.8310112725083358,1.5974242353379575,17.749158170421754,1.34017,0.530293,0.71068276981,53.53633073947617,53.53633073947617,7.896475220111111,135.44722289122296,-3816.865477378049,0.09,60.0,-54.08396496480531,46,F,2,12,2023-10-10 12:13:03,6
339,339,47-Rep_2-2023_10_10-12_13_58-rev-8,24496.7218347019,0.8398508376409406,1.60707191823279,17.856354647031,1.33801,0.554558,0.7420041495799999,54.97545873739352,54.97545873739352,8.244490550888889,132.6190367028814,296203.0350711181,0.09,60.0,-54.08378683400312,47,F,3,12,2023-10-10 12:13:58,6
340,340,48-Rep_2-2023_10_10-12_14_53-rev-8,33101.38343961974,0.8475474784668935,1.61186983412315,17.909664823590557,1.3438,0.566648,0.7614615824000001,55.73833523039353,55.73833523039353,8.46068424888889,139.20385517118834,19833.09685846377,0.09,60.0,-54.084006163714335,48,F,4,13,2023-10-10 12:14:53,6
341,341,51-Rep_2-2023_10_10-12_17_38-rev-8,12722.148748433608,0.8443217144879431,1.652237408346008,18.35819342606676,1.38907,0.566649,0.7871151264299999,56.42321764588165,56.42321764588165,8.745723627,124.02643294772612,34759.38098319408,0.09,60.0,-54.08402740854149,51,F,7,13,2023-10-10 12:17:38,6
342,342,52-Rep_2-2023_10_10-12_18_33-rev-9,11333.842379592015,0.8458181473675939,1.6680977293152677,18.534419214614086,1.47495,0.566647,0.83577599265,59.236774397890535,59.236774397890535,9.286399918333334,120.7409484161644,-2308.9863096740296,0.09,60.0,-54.08371516021031,52,F,8,14,2023-10-10 12:18:33,6
343,343,53-Rep_2-2023_10_10-12_19_28-rev-8,7450.189530645965,0.8422048618803463,1.2208489606819202,13.564988452021336,1.28689,0.590907,0.7604323092299999,73.95727124186223,70.16190795677826,8.449247880333333,117.15223368830678,-1186.2670929021258,0.09,60.0,-54.0840811290001,53,F,9,14,2023-10-10 12:19:28,6
344,344,54-Rep_2-2023_10_10-12_20_23-rev-8,19538.69404980982,0.8596216038072354,1.1991324586390266,13.323693984878076,1.35554,0.578796,0.7845811298399998,76.11379535530465,67.33148602088777,8.717568109333332,137.75768603047229,-945.6443747532588,0.09,60.0,-54.08358741162824,54,G,1,14,2023-10-10 12:20:23,6
345,345,55-Rep_2-2023_10_10-12_21_18-rev-8,6156.757491700474,0.8418521127735104,1.1189069942586014,12.432299936206682,1.25962,0.578797,0.72906427714,77.39912024323226,68.7528119509178,8.100714190444444,132.32945208461794,-753.6879459509853,0.09,60.0,-54.08369386727797,55,G,2,14,2023-10-10 12:21:18,6
346,346,57-Rep_2-2023_10_10-12_23_08-rev-8,23700.469866401345,0.8662047541755613,1.0436226335359151,11.595807039287946,1.2673,0.615141,0.7795681893,86.23628852238234,71.01565732982851,8.661868770000002,119.94620908890631,-1879.6788063720217,0.09,60.0,-54.083869348618045,57,G,4,15,2023-10-10 12:23:08,6
347,347,58-Rep_2-2023_10_10-12_24_03-rev-8,10410.672982841565,0.8532568342155706,0.9404569971635638,10.449522190706263,1.23602,0.627261,0.7753071412199999,96.61733779206855,73.51373875331024,8.614523791333333,105.89407255725868,-1847.355896244363,0.09,60.0,-54.08383251458254,58,G,5,15,2023-10-10 12:24:03,6
348,348,59-Rep_2-2023_10_10-12_24_58-rev-9,24622.4484064595,0.8611571122269178,1.1139861328406906,12.377623698229897,1.37204,0.615141,0.8439980576400001,87.97905032280724,71.43191309298602,9.377756196000002,119.32259163695493,-768.3989393554356,0.09,60.0,-54.08385001691167,59,G,6,15,2023-10-10 12:24:58,6
349,349,60-Rep_2-2023_10_10-12_25_53-rev-3,197925.20403546773,0.8379030593029635,0.3333502949479698,3.703892166088553,0.5007240000000001,0.566647,0.283733752428,101.5819117491737,67.62679688404329,3.1525972491999994,380.7506590711255,-3001.8512003132387,0.09,60.0,-54.08397291707943,60,G,7,16,2023-10-10 12:25:53,6
350,350,61-Rep_2-2023_10_10-12_26_48-rev-3,71076.01710198763,0.8368263056439199,0.3877278888597096,4.308087653996774,0.5424019999999999,0.566649,0.307351550898,94.72683885831292,67.71405202946814,3.4150172321999994,326.3556422108538,-1869.376441432136,0.09,60.0,-54.0838315850431,61,G,8,16,2023-10-10 12:26:48,6
351,351,62-Rep_2-2023_10_10-12_27_43-rev-3,45925.34109859479,0.8173529285526574,0.5859639017057023,6.510710018952248,0.5555300000000001,0.530292,0.29459311476,61.50948730694902,61.50948730694902,3.273256830666667,370.1757571999837,-860.9429051688925,0.09,60.0,-54.08359277016962,62,G,9,16,2023-10-10 12:27:43,6
352,352,65-Rep_2-2023_10_10-12_30_28-rev-2,49737.97655357311,0.8263667334801109,0.2414841062821292,2.683156736468103,0.420913,0.578794,0.243621918922,122.08294066108918,70.04081560283798,2.7069102102444447,312.4195118205855,-12155.614364974288,0.09,60.0,-54.08394035177814,65,H,3,17,2023-10-10 12:30:28,6
353,353,67-Rep_2-2023_10_10-12_32_18-rev-3,48270.79312099433,0.8304447231753125,0.3514057227688136,3.904508030764596,0.508815,0.566648,0.28831900212,98.79926335184103,68.23428269052616,3.203544468,324.5954624652167,-2186.6669937953952,0.09,60.0,-54.08372285489784,67,H,5,17,2023-10-10 12:32:18,6
354,354,68-Rep_2-2023_10_10-12_33_13-rev-3,25707.477587462752,0.8262384957802823,0.4141169540766315,4.601299489740351,0.572592,0.578796,0.331413959232,96.85953069001395,70.05192846326982,3.682377324800001,228.7069177786656,-2493.998194446803,0.09,60.0,-54.08400262440641,68,H,6,18,2023-10-10 12:33:13,6
355,355,69-Rep_2-2023_10_10-12_34_08-rev-3,78382.40790239864,0.8287766225759963,0.3183787524529177,3.537541693921308,0.489056,0.615141,0.300838396896,114.01229733096218,74.22277405557412,3.3426488544,201.3398245691021,-42526.571493741074,0.09,60.0,-54.084010803358325,69,H,7,18,2023-10-10 12:34:08,6
356,356,70-Rep_2-2023_10_10-12_35_03-rev-3,55590.45140037123,0.8250224415903372,0.310999216661867,3.455546851798523,0.456825,0.615141,0.281011787325,109.52152441110763,74.56051726474692,3.1223531925000008,194.6003613786008,-63791.48814472151,0.09,60.0,-54.08341202307752,70,H,8,18,2023-10-10 12:35:03,6
357,357,74-Rep_2-2023_10_10-12_38_44-rev-0,158247.31399096505,0.7944858236213177,0.0717630719808075,0.7973674664534175,0.0869483,0.627267,0.0545397992961,95.659115683377,78.95257301645442,0.6059977699566668,1039.8492324872193,69410.53638907611,0.09,60.0,-54.083789850059866,74,I,3,19,2023-10-10 12:38:44,6
358,358,79-Rep_2-2023_10_10-12_43_19-rev-1,7179.097616307541,0.810441920098053,0.1410007978965198,1.5666755321835533,0.174195,0.603068,0.10505143026,91.93026300025024,74.4122416479933,1.167238114,599.0644124309327,-219034.322040709,0.09,60.0,-54.08407773304592,79,I,8,20,2023-10-10 12:43:19,6
359,359,80-Rep_2-2023_10_10-12_44_14-rev-0,13291.61955686034,0.7008329647383585,0.0570503470664337,0.6338927451825976,0.0433922,0.530294,0.0230106233068,57.55135732827304,57.55135732827304,0.2556735922977778,1857.4979132815408,44464.92472506751,0.09,60.0,-54.083954964801165,80,I,9,21,2023-10-10 12:44:14,6
360,360,00-Rep_2-2023_10_12-13_51_11-rev-1,48620.57612391469,0.7971163083620117,0.4056928766182814,4.507698629092016,0.290573,0.554554,0.161138419442,49.828753454579896,49.828753454579896,1.7904268826888887,432.9086538643051,10061.920895942256,0.09,60.0,-54.083937410088446,0,A,1,1,2023-10-12 13:51:11,7
361,361,01-Rep_2-2023_10_12-13_52_06-rev-1,10780.380655458395,0.7507589883385362,0.408133856557281,4.534820628414233,0.268802,0.506061,0.136030208922,44.39481000387088,44.39481000387088,1.5114467658,483.27521343437496,6190.92023601341,0.09,60.0,-54.08405142597403,1,A,2,1,2023-10-12 13:52:06,7
362,362,02-Rep_2-2023_10_12-13_53_01-rev-1,1863904.302443052,0.7633879085297531,0.4229463163886846,4.69940351542983,0.271842,0.49395,0.1342763559,41.588094568382125,41.588094568382125,1.49195951,489.479287239051,4535.256617715662,0.09,60.0,-54.08381998548916,2,A,3,1,2023-10-12 13:53:01,7
363,363,03-Rep_2-2023_10_12-13_53_56-rev-1,3727682.949445945,0.751334776358146,0.4072557444108132,4.5250638267868135,0.25326,0.481797,0.1220199082199999,39.87768918565192,39.87768918565192,1.355776758,540.3307788489841,4064.174482565377,0.09,60.0,-54.08388151326088,3,A,4,1,2023-10-12 13:53:56,7
364,364,04-Rep_2-2023_10_12-13_54_51-rev-1,88518.20235844112,0.7637846261430825,0.3534299565183091,3.926999516870101,0.2241129999999999,0.481795,0.1079765228349999,39.9995465555167,39.9995465555167,1.1997391426111108,628.369510041923,4618.812120325816,0.09,60.0,-54.08410960866985,4,A,5,2,2023-10-12 13:54:51,7
365,365,05-Rep_2-2023_10_12-13_55_46-rev-1,798745.8811777196,0.7693475516482885,0.3536905665170048,3.9298951835222766,0.222132,0.49395,0.1097221014,40.32255694767905,40.32255694767905,1.21913446,641.4671452445829,4939.601029068641,0.09,60.0,-54.08396709155241,5,A,6,2,2023-10-12 13:55:46,7
366,366,06-Rep_2-2023_10_12-13_56_41-rev-1,112958.65372797757,0.7596042614414462,0.3609476146970262,4.010529052189181,0.228181,0.469709,0.1071786693289999,39.09100105563047,39.09100105563047,1.1908741036555557,634.5968437949408,4689.704590365006,0.09,60.0,-54.08400453381764,6,A,7,2,2023-10-12 13:56:41,7
367,367,07-Rep_2-2023_10_12-13_57_36-rev-1,20902.22704869601,0.7410970739130743,0.3439589884449158,3.8217665382768415,0.225022,0.457596,0.102969167112,40.39479777307496,40.39479777307496,1.1441018568,686.4051362970713,5069.791733784819,0.09,60.0,-54.08377150451049,7,A,8,2,2023-10-12 13:57:36,7
368,368,09-Rep_2-2023_10_12-13_59_26-rev-1,21728.27301499639,0.7605254704866554,0.3394354541609619,3.771505046232911,0.209868,0.481796,0.101113562928,39.16863598243977,39.16863598243977,1.1234840325333333,678.9821857462628,4582.449781322956,0.09,60.0,-54.08394577279326,9,B,1,3,2023-10-12 13:59:26,7
369,369,10-Rep_2-2023_10_12-14_00_21-rev-0,8124.937660380234,0.673097498112738,0.306010822601626,3.4001202511291786,0.177503,0.396947,0.0704592833409999,34.20766724290637,34.20766724290637,0.782880926011111,1062.3287399149715,3592.158047323732,0.09,60.0,-54.084180672065074,10,B,2,3,2023-10-12 14:00:21,7
370,370,11-Rep_2-2023_10_12-14_01_16-rev-0,95307.28421551356,0.7401185404568209,0.3177778497385368,3.530864997094853,0.187874,0.44544,0.08368659456,35.58205198353297,35.58205198353297,0.9298510506666666,852.9930622430321,3680.625800305079,0.09,60.0,-54.08390337962726,11,B,3,3,2023-10-12 14:01:16,7
371,371,12-Rep_2-2023_10_12-14_02_11-rev-0,70851.19742655038,0.764158965768546,0.3564742790233737,3.9608253224819294,0.196248,0.445441,0.087416905368,32.091019596326376,32.091019596326376,0.9712989485333332,867.6330677119715,3122.2373905961585,0.09,60.0,-54.08397943486151,12,B,4,4,2023-10-12 14:02:11,7
372,372,13-Rep_2-2023_10_12-14_03_06-rev-0,22342.98000532413,0.7098060298478984,0.2984500203003631,3.316111336670702,0.163615,0.421209,0.068916110535,32.531902478868446,32.531902478868446,0.7657345615000001,1156.6002511264755,3260.7792391662542,0.09,60.0,-54.08407300127024,13,B,5,4,2023-10-12 14:03:06,7
373,373,14-Rep_2-2023_10_12-14_04_01-rev-0,35995.77840294817,0.698699112725795,0.2823750621656477,3.1375006907294187,0.155076,0.409094,0.063440661144,32.155196583852,32.155196583852,0.7048962349333335,1276.5721235554804,3501.1808727543616,0.09,60.0,-54.08365646287221,14,B,6,4,2023-10-12 14:04:01,7
374,374,15-Rep_2-2023_10_12-14_04_56-rev-0,180850.786596269,0.7360267129953869,0.3783779653553328,4.204199615059253,0.206634,0.396945,0.08202233313,29.45185844216976,29.45185844216976,0.911359257,1064.9387947103285,2488.925576385657,0.09,60.0,-54.0839005208702,15,B,7,4,2023-10-12 14:04:56,7
375,375,16-Rep_2-2023_10_12-14_05_51-rev-0,26827.752249107405,0.6168376489168798,0.295259046563213,3.280656072924589,0.159651,0.324247,0.051766357797,28.42323616363849,28.42323616363849,0.5751817533,1559.2027120971238,2401.85640441601,0.09,60.0,-54.083695452571455,16,B,8,5,2023-10-12 14:05:51,7
376,376,17-Rep_2-2023_10_12-14_06_46-rev-0,14917.070968669526,0.7662348579344883,0.3784206860496041,4.204674289440046,0.199407,0.421208,0.083991823656,28.966781068291315,28.966781068291315,0.9332424850666666,917.6797870652824,2474.21812252992,0.09,60.0,-54.08390119822671,17,B,9,5,2023-10-12 14:06:46,7
377,377,18-Rep_2-2023_10_12-14_07_41-rev-1,32682.40987790809,0.7719431165262302,0.3908813057223003,4.34312561913667,0.226721,0.44544,0.10099060224,33.46961854807301,33.46961854807301,1.1221178026666667,795.2824771905249,3569.083501762095,0.09,60.0,-54.08379958222231,18,C,1,5,2023-10-12 14:07:41,7
378,378,19-Rep_2-2023_10_12-14_08_36-rev-1,9142.396628304376,0.800984098373457,0.4386501253010249,4.873890281122499,0.235304,0.46971,0.11052464184,31.45697550656219,31.45697550656219,1.228051576,651.0617469038713,2832.6065323269795,0.09,60.0,-54.08368828236216,19,C,2,5,2023-10-12 14:08:36,7
379,379,20-Rep_2-2023_10_12-14_09_31-rev-1,136099.02209936356,0.8094771018999308,0.5022062660051967,5.580069622279964,0.261366,0.46971,0.12276622386,30.198974990593523,30.198974990593523,1.3640691540000005,597.7979184544749,2256.1727864610457,0.09,60.0,-54.08372350833733,20,C,3,6,2023-10-12 14:09:31,7
380,380,21-Rep_2-2023_10_12-14_10_26-rev-1,174732.0223070203,0.8573625776987452,0.5833104077872886,6.481226753192096,0.3030299999999999,0.554556,0.16804710468,33.60212827826267,33.60212827826267,1.867190052,339.645863555034,2200.8510661350056,0.09,60.0,-54.08403377961154,21,C,4,6,2023-10-12 14:10:26,7
381,381,22-Rep_2-2023_10_12-14_11_21-rev-1,516141.3473478735,0.84702585208963,0.5381894240584779,5.979882489538643,0.279725,0.51821,0.1449562922499999,31.79839845722106,31.79839845722106,1.6106254694444444,386.8482193838024,2217.3869039440624,0.09,60.0,-54.08359236394186,22,C,5,6,2023-10-12 14:11:21,7
382,382,23-Rep_2-2023_10_12-14_12_16-rev-1,3727491.953624972,0.8279959365095237,0.508339213232645,5.648213480362722,0.27138,0.481795,0.1307495270999999,31.06406661855224,31.06406661855224,1.4527725233333333,505.42502074819913,2473.5250315354738,0.09,60.0,-54.08387788615851,23,C,6,6,2023-10-12 14:12:16,7
383,383,25-Rep_2-2023_10_12-14_14_06-rev-6,15186.54433527648,0.7683114566818321,1.3996618342575513,15.551798158417236,1.131,0.518211,0.5860966409999999,54.501543609216895,54.501543609216895,6.512184899999999,164.4026506425382,15971.42982780728,0.09,60.0,-54.08363081670819,25,C,8,7,2023-10-12 14:14:06,7
384,384,27-Rep_2-2023_10_12-14_15_56-rev-6,20889.248940659807,0.7492744693173169,1.6047007816722358,17.830008685247066,1.24931,0.457596,0.57167925876,47.54637779113507,47.54637779113507,6.351991764000001,145.91374726807865,8494.3743460144,0.09,60.0,-54.08380418429994,27,D,1,7,2023-10-12 14:15:56,7
385,385,28-Rep_2-2023_10_12-14_16_51-rev-8,11773.388872983196,0.8131716363107304,1.5399975732293725,17.11108414699303,1.35921,0.530292,0.72077818932,57.557162832561424,57.557162832561424,8.008646548000002,138.78127291336125,-6613.377771696594,0.09,60.0,-54.083739948113696,28,D,2,8,2023-10-12 14:16:51,7
386,386,29-Rep_2-2023_10_12-14_17_46-rev-9,13891.583907123217,0.8281265996761398,1.6388789697290764,18.20976633032307,1.477,0.554552,0.8190733040000001,60.35026123436025,60.35026123436025,9.10081448888889,123.37685744710286,-3734.477383822752,0.09,60.0,-54.08390158641119,29,D,3,8,2023-10-12 14:17:46,7
387,387,30-Rep_2-2023_10_12-14_18_41-rev-9,13437.905617854049,0.8463632061478401,1.66931477635458,18.547941959495333,1.49393,0.578795,0.8646792143500001,61.20120971126263,61.20120971126263,9.607546826111111,108.05349365248708,-16254.293580443977,0.09,60.0,-54.08357037808924,30,D,4,8,2023-10-12 14:18:41,7
388,388,31-Rep_2-2023_10_12-14_19_36-rev-9,9763.747163043685,0.8360976844138605,1.6454941461647306,18.283268290719228,1.46994,0.566648,0.8329385611200002,60.54239622821556,60.54239622821556,9.254872901333336,114.97130797838268,-36810.630030166845,0.09,60.0,-54.08374589380207,31,D,5,8,2023-10-12 14:19:36,7
389,389,33-Rep_2-2023_10_12-14_21_26-rev-8,9645.80108510266,0.8487010598703802,1.4322575934664838,15.91397326073871,1.38672,0.578795,0.8026266023999998,66.02944881587722,66.02944881587722,8.91807336,132.299436920254,-1968.617395837438,0.09,60.0,-54.08410178552027,33,D,7,9,2023-10-12 14:21:26,7
390,390,35-Rep_2-2023_10_12-14_23_16-rev-9,37421.23837716021,0.8504114512785252,1.4491548621761152,16.101720690845724,1.41323,0.590908,0.83508891284,67.76240631830774,67.76240631830774,9.278765698222225,118.47482258956042,-1529.8400427383644,0.09,60.0,-54.08437435471895,35,D,9,9,2023-10-12 14:23:16,7
391,391,38-Rep_2-2023_10_12-14_26_02-rev-9,7400.864750812629,0.866793710495287,1.331042184834904,14.789357609276712,1.42878,0.590907,0.8442761034599999,73.17739174029232,68.17158371654024,9.380845594,144.36465775799974,-949.7187433310484,0.09,60.0,-54.083630093661455,38,E,3,10,2023-10-12 14:26:02,7
392,392,39-Rep_2-2023_10_12-14_26_56-rev-9,16628.62116108664,0.867908935722057,1.446084528694075,16.067605874378614,1.42477,0.590908,0.8419079911599999,67.08057741466196,67.08057741466196,9.354533235111113,124.19847687855952,-2068.7423310889585,0.09,60.0,-54.08382969230954,39,E,4,10,2023-10-12 14:26:56,7
393,393,41-Rep_2-2023_10_12-14_28_46-rev-8,23152.679792068884,0.8492409943373012,1.1779072429223294,13.087858254692549,1.2365,0.590908,0.730657742,73.04188087020228,69.580720188986,8.118419355555556,162.2906756517298,-1554.4505170910202,0.09,60.0,-54.084022206329394,41,E,6,11,2023-10-12 14:28:46,7
394,394,42-Rep_2-2023_10_12-14_29_41-rev-8,75304.14322081751,0.8551518336608888,1.1377234987640965,12.64137220848996,1.2627700000000002,0.590907,0.74617963239,76.69436057508139,69.0996588840064,8.290884804333333,165.87862592496012,-1342.4081335500732,0.09,60.0,-54.083584917038586,42,E,7,11,2023-10-12 14:29:41,7
395,395,43-Rep_2-2023_10_12-14_30_36-rev-8,18752.59561423062,0.8569024136703498,1.099963199566574,12.22181332851749,1.28584,0.590907,0.7598118568799999,80.61141502953734,68.9584940563981,8.442353965333332,150.0745032451671,-1415.488261719757,0.09,60.0,-54.08361582261245,43,E,8,11,2023-10-12 14:30:36,7
396,396,44-Rep_2-2023_10_12-14_31_31-rev-9,45799.73680266735,0.8421684213857468,1.704202802890639,18.93558669878488,1.46312,0.566648,0.8290740217600001,57.76610418157235,57.76610418157235,9.211933575111113,112.46439696212904,10200.650929933106,0.09,60.0,-54.08365638486909,44,E,9,12,2023-10-12 14:31:31,7
397,397,45-Rep_2-2023_10_12-14_32_27-rev-7,16409.06855105204,0.817681739876246,1.620852066204561,18.009467402272897,1.3310799999999998,0.493952,0.65748962816,49.60908625853477,49.60908625853477,7.305440312888889,143.28736348576209,-14046.0473608398,0.09,60.0,-54.08352839588763,45,F,1,12,2023-10-12 14:32:27,7
398,398,46-Rep_2-2023_10_12-14_33_22-rev-7,10088.125798485602,0.824723838202553,1.599400508682313,17.771116763136813,1.30434,0.530293,0.69168237162,52.437373404037416,52.437373404037416,7.685359684666667,136.30288663433274,-8374.279397650735,0.09,60.0,-54.08375151999734,46,F,2,12,2023-10-12 14:33:22,7
399,399,47-Rep_2-2023_10_12-14_34_17-rev-8,24496.7218347019,0.8371702312928174,1.6066844384991867,17.85204931665763,1.32005,0.554555,0.7320403277499999,54.42402312075201,54.42402312075201,8.133781419444444,134.45546215342134,9174.38620698561,0.09,60.0,-54.08365837808446,47,F,3,12,2023-10-12 14:34:17,7
400,400,48-Rep_2-2023_10_12-14_35_12-rev-8,33101.38343961974,0.8458530978218833,1.611438079068417,17.904867545204635,1.34084,0.566647,0.7597829634800001,55.74179951924519,55.74179951924519,8.442032927555557,141.04911927919264,12248.332837537671,0.09,60.0,-54.08401057870634,48,F,4,13,2023-10-12 14:35:12,7
401,401,51-Rep_2-2023_10_12-14_37_57-rev-8,12722.148748433608,0.8449448670577038,1.6392061256427388,18.21340139603043,1.37243,0.566648,0.77768471464,56.14894785379165,56.14894785379165,8.640941273777779,127.80359536771157,63569.049172577965,0.09,60.0,-54.083825817726016,51,F,7,13,2023-10-12 14:37:57,7
402,402,52-Rep_2-2023_10_12-14_38_52-rev-9,11333.842379592015,0.8461742199772473,1.6690185833858329,18.544650926509256,1.46733,0.566649,0.83146107717,58.87364998611784,58.87364998611784,9.238456413,124.94305870106297,-3255.1988970932,0.09,60.0,-54.083652494099184,52,F,8,14,2023-10-12 14:38:52,7
403,403,53-Rep_2-2023_10_12-14_39_47-rev-8,7450.189530645965,0.8408277708903944,1.206096623014841,13.401073589053793,1.3053,0.578795,0.7555011134999998,74.49823096978788,68.83633248543697,8.394456816666665,119.85741005237482,-1221.1742735311668,0.09,60.0,-54.083879907168445,53,F,9,14,2023-10-12 14:39:47,7
404,404,54-Rep_2-2023_10_12-14_40_42-rev-8,19538.69404980982,0.8537126584393547,1.4027243692548912,15.585826325054349,1.3888,0.554556,0.7701673728,64.31333835439195,64.31333835439195,8.557415253333334,142.9545048551479,-703.3496022412514,0.09,60.0,-54.08345561107487,54,G,1,14,2023-10-12 14:40:42,7
405,405,55-Rep_2-2023_10_12-14_41_37-rev-8,6156.757491700474,0.8404925170284936,1.2057362212844351,13.397069125382613,1.27804,0.566648,0.7241988099200001,71.46142101163196,67.41856572421929,8.046653443555556,135.80716898595722,-787.0136876252552,0.09,60.0,-54.08400824156577,55,G,2,14,2023-10-12 14:41:37,7
406,406,57-Rep_2-2023_10_12-14_43_27-rev-8,23700.469866401345,0.8598441114924772,1.1563274220914497,12.848082467682774,1.28645,0.603066,0.7758142557000001,78.02920985816388,70.1366668608367,8.620158396666667,125.67815048104492,-1325.0251265196976,0.09,60.0,-54.08369516878287,57,G,4,15,2023-10-12 14:43:27,7
407,407,58-Rep_2-2023_10_12-14_44_22-rev-8,10410.672982841565,0.8521526590875844,1.0072567333745002,11.191741481938893,1.2786799999999998,0.615142,0.7865697725599999,91.6388583198814,72.18683101436822,8.739664139555556,112.27582624378056,-1405.4803128298945,0.09,60.0,-54.08366020287618,58,G,5,15,2023-10-12 14:44:22,7
408,408,59-Rep_2-2023_10_12-14_45_17-rev-9,24622.4484064595,0.8567332537283837,1.244426262517977,13.826958472421966,1.38101,0.603067,0.83284155767,78.11736681498863,70.39145467688297,9.253795085222222,136.74750949974745,-572.4596873077311,0.09,60.0,-54.08331527772248,59,G,6,15,2023-10-12 14:45:17,7
409,409,60-Rep_2-2023_10_12-14_46_12-rev-3,197925.20403546773,0.8396851509802239,0.3070721488932769,3.411912765480855,0.492543,0.566647,0.279098013321,108.24300581153943,67.48327028750155,3.1010890369000004,399.4398140436574,-3054.4902377414005,0.09,60.0,-54.08412182541982,60,G,7,16,2023-10-12 14:46:12,7
410,410,61-Rep_2-2023_10_12-14_47_07-rev-3,71076.01710198763,0.8383397985504474,0.3662936826144724,4.069929806827472,0.535131,0.566647,0.3032303757569999,98.74683657993924,67.59156620976069,3.3692263973,340.2347040489013,-1848.1617653666287,0.09,60.0,-54.08420078046284,61,G,8,16,2023-10-12 14:47:07,7
411,411,62-Rep_2-2023_10_12-14_48_02-rev-3,45925.34109859479,0.8196101679262813,0.5392783629589609,5.991981810655122,0.521541,0.542412,0.282890096892,64.00256967950176,64.00256967950176,3.1432232988,397.4740479845328,-918.8408717374238,0.09,60.0,-54.08354893316413,62,G,9,16,2023-10-12 14:48:02,7
412,412,65-Rep_2-2023_10_12-14_50_48-rev-2,49737.97655357311,0.8251900552587191,0.2328116169963021,2.586795744403357,0.421032,0.578795,0.24369121644,126.84730456533327,70.14081135751597,2.7076801826666665,322.33414613708413,-8009.284859520789,0.09,60.0,-54.08389943060502,65,H,3,17,2023-10-12 14:50:48,7
413,413,67-Rep_2-2023_10_12-14_52_37-rev-3,48270.79312099433,0.8316576209998654,0.3360883042359375,3.7343144915104167,0.503004,0.566648,0.285026210592,101.9733831207017,68.13476912755804,3.166957895466667,345.1725985845527,-1939.23329506148,0.09,60.0,-54.08358225996715,67,H,5,17,2023-10-12 14:52:37,7
414,414,68-Rep_2-2023_10_12-14_53_32-rev-3,25707.477587462752,0.828315445444846,0.4039643209567943,4.488492455075493,0.572488,0.578795,0.3313531919599999,99.02671898561223,69.87615686547517,3.681702132888889,239.4306633268505,-1869.1214190991643,0.09,60.0,-54.08355584738286,68,H,6,18,2023-10-12 14:53:32,7
415,415,69-Rep_2-2023_10_12-14_54_27-rev-3,78382.40790239864,0.8310972612480096,0.3091733670937616,3.4352596343751287,0.509903,0.615142,0.313662751226,122.0700213599883,74.01564518168156,3.485141680288889,202.0802298827689,-27623.53862872492,0.09,60.0,-54.08350216160144,69,H,7,18,2023-10-12 14:54:27,7
416,416,70-Rep_2-2023_10_12-14_55_22-rev-3,55590.45140037123,0.8281242417215635,0.306514086062148,3.405712067357201,0.4718009999999999,0.627261,0.2959423670609999,116.5899745706279,75.74479388455109,3.2882485229,194.26428147885,-43566.31614439531,0.09,60.0,-54.083723791084815,70,H,8,18,2023-10-12 14:55:22,7
417,417,74-Rep_2-2023_10_12-14_59_02-rev-0,158247.31399096505,0.8022794590043963,0.0689949442906684,0.7666104921185388,0.095889,0.627262,0.0601475259179999,108.66128252081826,78.18497569143956,0.6683058435333333,984.5992029252388,76290.93102259895,0.09,60.0,-54.08363489024227,74,I,3,19,2023-10-12 14:59:02,7
418,418,76-Rep_2-2023_10_12-15_00_52-rev-0,13535.616362130057,0.8324219555707372,0.1058449173185067,1.1760546368722975,0.14782,0.590908,0.0873480205599999,99.13785846344976,70.98659472464936,0.9705335617777776,846.8707335983305,-383689.9079323013,0.09,60.0,-54.08396352597923,76,I,5,20,2023-10-12 15:00:52,7
